Here are the requested CSV tables:
```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Florida Capital Group,"Inc."","Director","James W. Heavener","President/Owner","The Heavener Company","2020","Investor","n/a"
"Florida Capital Group,"Inc."","Director","James W. Heavener","President/Owner","ERA Europe,"Inc."","2020","Investor","n/a"
"Florida Capital Group,"Inc."","Director","James W. Heavener","President/Owner","The Heavener Company Holdings","2020","Investor","n/a"
"Florida Capital Group,"Inc."","Director","James W. Heavener","President/Owner","Rocky Mountain School of Art,"Inc."","2020","Investor","n/a"
"Florida Capital Group,"Inc."","Director","James W. Heavener","President/Owner","Full Sail,"LLC"","2020","Investor","n/a"
"Florida Capital Group,"Inc."","Director","James W. Heavener","President/Owner","Los Angeles Film Schools,"LLC"","2020","Investor","n/a"
"Florida Capital Group,"Inc."","Director","James W. Heavener","President/Owner","Fiction Creative,"LLC"","2020","Investor","n/a"
"Florida Capital Group,"Inc."","Director","Dr. James T. Katsur","Officer & Director","Katsur Management Group,"Inc."","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director","Dr. James T. Katsur","Officer & Director","Dr. James T. Katsur & Associates,"P.C."","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director","Dr. James T. Katsur","Member","Advanced Dental Materials,"LLC"","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director","Dr. James T. Katsur","Partner","Landings Executive Center,"LTD"","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director","Dr. James T. Katsur","Officer & Director","Landings Executive Center,"Inc."","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director","Dr. James T. Katsur","Officer & Director","Katsur Dental of Arizona,"Inc."","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director","Dr. James T. Katsur","Member","The Registry at Western Kentucky,"LLC"","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director","Dr. James T. Katsur","Member","Thornton Commons,"LLC"","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director","Dr. James T. Katsur","Partner","Katsur Mortgage Holdings,"Inc."","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director","Dr. James T. Katsur","Officer & Director","Shadow Bay Family Limited Partnership","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director and President and CEO","Mark Johnson","n/a","n/a","2020","n/a","n/a"
"Florida Capital Group,"Inc."","Director","Glenn W. Jones,"Jr."","n/a","Parker Ventures,"Inc."","2020","Investor","n/a"
"Florida Capital Group,"Inc."","Director","Alexander M. Crenshaw","n/a","n/a","2020","Investor","n/a"
"Florida Capital Group,"Inc."","Secretary and CFO","T. Keith Perry","n/a","Trivergent Trust Company,"LLC"","2020","n/a","n/a"
```
