```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Bond Street Investors LLC","Manager of the Managing Member","Vincent Tese","Director and Executive Chairman","Madison Square Garden","2016","N/A","n/a"
"Bond Street Investors LLC","Manager of the Managing Member","Vincent Tese","Director and Executive Chairman","NY Racing Association,"Inc."","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Leslie J. Lieberman","Managing Member","SEI Capital,"LLC"","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Leslie J. Lieberman","Managing Member","Sterling Partners,"LLC"","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Vincent Tese","Director","Cablevision Systems Corp.","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Vincent Tese","Director","InterContinental Exchange,"Inc."","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Vincent Tese","Director","ICE Clear Credit","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Vincent Tese","Director","Mack-Cali Realty Corp.","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Stuart I. Oran","Director","Red Robin Gourmet Burgers","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Stuart I. Oran","Director","Accurus Aerospace Corporation","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Stuart I. Oran","Director","Accurus Aerospace Holdings LLC","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Stuart I. Oran","Director","OHA Investment Corporation","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Kent S. Ellert","None","n/a","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Alan Bernikow","Director","Revlon,"Inc."","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Alan Bernikow","Director","Mack-Cali Realty Corp.","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Alan Bernikow","Director","UBS Global Asset Management (US),"Inc."","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director/Trustee","Gerald Luterman","Director","Harbinger Group,"Inc."","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director/Trustee","Gerald Luterman","Director","Lutheran Medical Center","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Thomas E. Constance","Partner and Co-Chairman","Kramer Levin Naftalis & Frankel LLP","2016","Attorney","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Thomas E. Constance","Director","SIGA Technologies,"Inc."","2016","Attorney","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Thomas E. Constance","Member Advisory Committee","Bank of America","2016","Attorney","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Thomas E. Constance","Director","The Sass Foundation for Medical Research","2016","Attorney","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Howard Curd","Chairman/CEO","Uniroyal Global Engineered Products,"LLC"","2016","Executive,"Manufacturing and Engineering"","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Frederic V. Salerno","Director","Akamai Tech","2016","Retired","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Frederic V. Salerno","Director","CBS","2016","Retired","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Frederic V. Salerno","Director","Intercontinental Exchange","2016","Retired","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Frederic V. Salerno","Director","Viacom Inc.","2016","Retired","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","William L. Mack","Founder and Chairman","Mack Real Estate Group","2016","Executive,"Real Estate"","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","William L. Mack","President and Senior Managing Partner","The Mack Organization","2016","Executive,"Real Estate"","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Paul A. Novelly","Chairman,"President and CEO"","World Point Terminals Inc.","2016","Executive,"Oil & Gas Companies"","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Paul A. Novelly","Chairman,"President and CEO"","World Point Terminals LP","2016","Executive,"Oil & Gas Companies"","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Paul A. Novelly","Chairman,"President and CEO"","FutureFuel Corp.","2016","Executive,"Oil & Gas Companies"","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Executive Vice President and Chief Credit Officer","James E. Baiter","Director and Officer","Bito Holdings,"LLC"","2016","N/A","n/a"
"FCB FINANCIAL HOLDINGS,"INC."","Chief Financial Officer","Jennifer L. Simons","None","n/a","2016","N/A","n/a"
```
