```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","MFC II Management LLC","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Spring Creek - Eastpark,"LLC"","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Spring Creek - Laurel Ridge,"LLC"","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","TAAN Investors,"LLC"","2022","Financial Advisor","436159"
"FB Financial Corporation","Chief Credit Officer","James G. Bowers","n/a","n/a","2022","N/A","436159"
"FB Financial Corporation","Director and Chairman of the Board","William F. Carpenter","n/a","n/a","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Agenia W. Clark","n/a","n/a","2022","Business Management","436159"
"FB Financial Corporation","Director","James W. Cross","n/a","n/a","2022","Consultant","436159"
"FB Financial Corporation","Chief Banking Officer","Travis Edmondson","n/a","n/a","2022","N/A","436159"
"FB Financial Corporation","President,"FirstBank Ventures"","Wilburn J. Evans","n/a","n/a","2022","N/A","436159"
"FB Financial Corporation","Director","James L. Exum","n/a","n/a","2022","Entrepreneur","436159"
"FB Financial Corporation","Chief Risk Officer","Aimee Hamilton","n/a","n/a","2022","N/A","436159"
"FB Financial Corporation","President/CEO/Director","Christopher T. Holmes","n/a","n/a","2022","N/A","436159"
"FB Financial Corporation","Director","Orrin H. Ingram,"II"","n/a","n/a","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Raja Jubran","n/a","n/a","2022","Entrepreneur","436159"
"FB Financial Corporation","Chief Financial Officer","Michael Mettee","n/a","n/a","2022","N/A","436159"
"FB Financial Corporation","Chief Administrative Officer","Wade Peery","n/a","n/a","2022","N/A","436159"
"FB Financial Corporation","Director","C. Wright Pinson","n/a","n/a","2022","Hospital Management","436159"
"FB Financial Corporation","Director","Emily J. Reynolds","n/a","n/a","2022","Public Service","436159"
"FB Financial Corporation","General Counsel and Corporate Secretary","Elizabeth Sims","n/a","n/a","2022","N/A","436159"
"FB Financial Corporation","Director","Melody J. Sullivan","n/a","n/a","2022","CPA and Entrepreneur","436159"
"FB Financial Corporation","n/a","BlackRock Inc.","n/a","n/a","2022","Institutional Investor","436159"
```
