Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year
"1st Jackson Bancshare,Inc.""""",Director,J Sherman Barnett,Director,n/a,2022
"1st Jackson Bancshare,Inc.""""",Chairman/Pres Director,Jimmy D. Blevins,President/CEO Director Chairman,n/a,2022
"1st Jackson Bancshare,Inc.""""",Director,Billy Duck,Director,n/a,2022
"1st Jackson Bancshare,Inc.""""",Director/ Vice Chairman,Jim Myers,Director/ Vice Chairman,JimStan-50% Food Star-100%,2022
"1st Jackson Bancshare,Inc.""""",Director/ Secretary,Pam M. Parker,Director/ Secretary,"Dawson,McGinty & Parker-owned by retirement trust""""",2022
"1st Jackson Bancshare,Inc.""""",n/a,"J. D. Shrader,Jr.""""",Director Emeritus,n/a,2022
"1st Jackson Bancshare,Inc.""""",n/a,Charles R. Holder,n/a,n/a,2022
"1st Jackson Bancshare,Inc.""""",n/a,Jami McGinty Kennedy,n/a,n/a,2022
"1st Jackson Bancshare,Inc.""""",n/a,Dawn Sparks,n/a,n/a,2022
"1st Jackson Bancshare,Inc.""""",n/a,William Todd Chapman,n/a,n/a,2022
"1st Jackson Bancshares,Inc.""""",Director,J Sherman Barnett,Exec Vice President & CEO,None,2023
"1st Jackson Bancshares,Inc.""""",Chairman/Pres Director Chairman,Jimmy D. Blevins,President Director Chairman,None,2023
"1st Jackson Bancshares,Inc.""""",Director,Billy Duck,Director,None,2023
"1st Jackson Bancshares,Inc.""""",Director/ Vice Chairman,Jim Myers,Director/ Vice Chairman,JimStan-50%,2023
"1st Jackson Bancshares,Inc.""""",Director/ Secretary,Pam M. Parker,Director/ Secretary,"Dawson,McGinty & Parker firm""""",2023
"1st Jackson Bancshares,Inc.""""",None,"J. D. Shrader,Jr.""""",Director Emeritus,None,2023
"1st Jackson Bancshares,Inc.""""",None,Charles R. Holder,Principal Securities Holder,None,2023
"1st Jackson Bancshares,Inc.""""",None,Jami McGinty Kennedy,None,None,2023
"1st Jackson Bancshares,Inc.""""",None,Dawn Sparks,None,None,2023
"1st Jackson Bancshares,Inc.""""",Chairman/Pres Director,Jimmy D. Blevins,President/CEO Director Chairman,n/a,2014
"1st Jackson Bancshares,Inc.""""",Director,Shelby Carr,Director,Carr Farm-100%,2014
"1st Jackson Bancshares,Inc.""""",Director,Billy Duck,Director,n/a,2014
"1st Jackson Bancshares,Inc.""""",None,James S. McGinty,Director Emeritus,"Dawson,McGinty & Parker firm""""",2014
"1st Jackson Bancshares,Inc.""""",Director/ Vice Chairman,Jim Myers,Director/ Vice Chairman,JimStan,2014
"1st Jackson Bancshares,Inc.""""",Director/ Secretary,Pam M. Parker,Director/ Secretary,"Dawson,McGinty & Parker firm""""",2014
"1st Jackson Bancshares,Inc.""""",None,"J. D. Shrader,Jr.""""",Director Emeritus,n/a,2014
"1st Jackson Bancshares,Inc.""""",None,Charles R. Holder,Principal Securities Holder,n/a,2014
"1st Jackson Bancshares,Inc.""""",None,Jeremy Washburn,Vice President/ CEO,n/a,2014
Affinity Bank,President/Director,Edward J. Cooney,President/Director,"MEMM,LLC""""",2014
Affinity Bank,Director,Leeman Bennett,Director,Chick-fil-A Peach Bowl,2014
Affinity Bank,n/a,"Frank A. Clayton,DDS.""""",Director,"Clayton Dental,PC""""",2014
Affinity Bank,SVP/CFO,Brandi Pajot,SVPICFO,n/a,2014
Affinity Bank,Director,Jeffrey R. Lake,Director,Dixie Electric Company,2014
Affinity Bank,Chairman,Robert C. McMahan,Chairman,n/a,2014
Affinity Bank,Director,Wayne V. Mitsch,Director,"Kaiser,Mitsch & Associates""""",2014
Affinity Bank,n/a,"Clark N. Nelson,Jr""""",EVPICCO,n/a,2014
Affinity Bank,Director,Edward J. Cooney,President/Director,Affinity Bank,2015
Affinity Bank,Director,Leeman Bennett,n/a,n/a,2015
Affinity Bank,n/a,"Frank A. Clayton,DDS.""""",Owner,"Clayton Dental,PC""""",2015
Affinity Bank,SVP/CFO,Brandi Pajot,SVP/CFO,Affinity Bank,2015
Affinity Bank,n/a,Jeffrey R. Lake,Director,Affinity Bank,2015
Affinity Bank,Chairman,Robert C. McMahan,Chairman,Affinity Bank,2015
Affinity Bank,n/a,Wayne V. Mitsch,Director,Affinity Bank,2015
Affinity Bank,EVP/CCO,"Clark N. Nelson,Jr""""",EVP/CCO,Affinity Bank,2015
"ABB FINANCIAL GROUP,INC.""""",President/Director,Edward J. Cooney,President/Director,Affinity Bank,2016
"ABB FINANCIAL GROUP,INC.""""",n/a,Leeman Bennett,Director,Affinity Bank,2016
"ABB FINANCIAL GROUP,INC.""""",Owner,"Frank A. Clayton,DDS.""""",Director,"Clayton Dental,PC""""",2016
"ABB FINANCIAL GROUP,INC.""""",SVP/CFO,Brandi Pajot,SVP/CFO,Affinity Bank,2016
"ABB FINANCIAL GROUP,INC.""""",n/a,Jeffrey R. Lake,Director,Dixie Electric Company,2016
"ABB FINANCIAL GROUP,INC.""""",n/a,Robert C. McMahan,Chairman,Affinity Bank,2016
"ABB FINANCIAL GROUP,INC.""""",n/a,Wayne V. Mitsch,Director,Affinity Bank,2016
"ABB FINANCIAL GROUP,INC.""""",n/a,"Clark N. Nelson,Jr""""",EVP/CCO,Affinity Bank,2016
"ABB Financial Group,Inc.""""",Director/CEO,Edward J. Cooney,President/Director,"MEMM,LLC""""",2017
"ABB Financial Group,Inc.""""",Director,Leeman Bennett,Director,n/a,2017
"ABB Financial Group,Inc.""""",n/a,"Frank A. Clayton,DDS.""""",Director,"Clayton Dental,PC""""",2017
"ABB Financial Group,Inc.""""",CFO,Brandi Pajot,SVP/CFO,n/a,2017
"ABB Financial Group,Inc.""""",Director,Jeffrey R. Lake,Director,Dixie Electric Company,2017
"ABB Financial Group,Inc.""""",Chairman,Robert C. McMahan,Chairman,n/a,2017
"ABB Financial Group,Inc.""""",Director,Wayne V. Mitsch,Director,n/a,2017
"ABB Financial Group,Inc.""""",n/a,"Clark N. Nelson,Jr""""",EVP/CCO,n/a,2017
"ABB Financial Group,Inc.""""",Director,Kenneth R. Lehman,Director,"BVC Capital,LLC""""",2018
"ABB Financial Group,Inc.""""",President/Director,Edward J. Cooney,President/Director,n/a,2018
"ABB Financial Group,Inc.""""",Director,Leeman Bennett,Director,n/a,2018
"ABB Financial Group,Inc.""""",n/a,"Frank A. Clayton,DDS.""""",Director,"Clayton Dental,PC""""",2018
"ABB Financial Group,Inc.""""",CFO,Brandi Pajot,SVP/CFO,n/a,2018
"ABB Financial Group,Inc.""""",President,Jeffrey R. Lake,Director,Dixie Electric Company,2018
"ABB Financial Group,Inc.""""",Chairman,Robert C. McMahan,Chairman,n/a,2018
"ABB Financial Group,Inc.""""",Director,Wayne V. Mitsch,Director,n/a,2018
"ABB Financial Group,Inc.""""",EVP/CCO,"Clark N. Nelson,Jr""""",EVP/CCO,n/a,2018
Affinity Bank,Director,Kenneth R. Lehman,Director,"BVC Capital,LLC""""",2019
Affinity Bank,Director/CEO,Edward J. Cooney,President/Director,Affinity Bank,2019
Affinity Bank,Director,Leeman Bennett,Director,n/a,2019
Affinity Bank,n/a,"Frank A. Clayton,DDS.""""",Director,Affinity Bank,2019
Affinity Bank,SVP/CFO,Brandi Pajot,SVP/CFO,Affinity Bank,2019
Affinity Bank,Director,Jeffrey R. Lake,Director,Dixie Electric Company,2019
Affinity Bank,Chairman,Robert C. McMahan,Chairman,Affinity Bank,2019
Affinity Bank,n/a,Wayne V. Mitsch,Director,Affinity Bank,2019
Affinity Bank,n/a,"Clark N. Nelson,Jr""""",EVP/CCO,Affinity Bank,2019
"ABH Bancorp,Inc.""""",Director & Chairman,David Karabinos,Director,American Bank of Huntsville,2014
"ABH Bancorp,Inc.""""",Director,Jan Smith,Director,American Bank of Huntsville,2014
"ABH Bancorp,Inc.""""",Director,Shaul Zislin,Director,American Bank of Huntsville,2014
"ABH Bancorp,Inc.""""",Director,Steve Denney,Director & Chairman,American Bank of Huntsville,2014
"ABH Bancorp,Inc.""""",Director,Joe Carden,Director,American Bank of Huntsville,2014
"ABH Bancorp,Inc.""""",Director,Charles Allen,Director,American Bank of Huntsville,2014
"ABH Bancorp,Inc.""""",Director,Vernon Bice,CEO/President,American Bank of Huntsville,2014
"ABH Bancorp,Inc.""""","CFO,Corporate Secretary""""",Sandra Stephens,"CFO,EVP""""",American Bank of Huntsville,2014
"ABH Bancorp,Inc.""""",Director & Chairman,David Karabinos,Director,American Bank of Huntsville,2015
"ABH Bancorp,Inc.""""",Director,Jan Smith,Director,American Bank of Huntsville,2015
"ABH Bancorp,Inc.""""",Director,Shaul Zislin,Director,American Bank of Huntsville,2015
"ABH Bancorp,Inc.""""",Director,Steve Denney,Director & Chairman,American Bank of Huntsville,2015
"ABH Bancorp,Inc.""""",Director,Joe Carden,Director,American Bank of Huntsville,2015
"ABH Bancorp,Inc.""""",CEO/President,Vernon Bice,"CEO,President""""",American Bank of Huntsville,2015
"ABH Bancorp,Inc.""""","CFO,Corporate Secretary""""",Sandra Stephens,"CFO,EVP""""",American Bank of Huntsville,2015
Affinity Bank,Director & CEO,Edward J. Cooney,"CEO,Affinity Bank""""",n/a,2021
Affinity Bank,Director & Chairman,"William D. Fortson,Jr.""""",Owner,Ginn Motor Company,2021
Affinity Bank,Director,Marshall L. Ginn,Associate Broker,RE/MAX Agents Realty,2021
Affinity Bank,Director,Bob W. Richardson,Pharmacist (Retired)/Owner,People's Drug Store & Taziki's Mediterranean Café,2021
Affinity Bank,Director,Robin Reich,President,Reich Dental Center,2021
Affinity Bank,Director,Howard G. Roberts,President(Retired),"FNB Bank Covington,GA""""",2021
Affinity Bank,Director,Mark Ross,Owner,Right at Home Healthcare,2021
Affinity Bank,Director,Edward P. Stone,President/Chief Executive Officer,Longleaf Hospice,2021
Affinity Bank,President,Gregory J. Proffitt,"President,Affinity Bank""""",n/a,2021
Affinity Bank,Senior Vice President Chief Financial Officer,Tessa M. Nolan,"Senior Vice President Chief Financial Officer,Affinity Bank""""",n/a,2021
Affinity Bank,Shareholder,Kenneth R. Lehman,n/a,n/a,2021
"Affinity Bancshares,Inc.""""",Director & CEO,Edward J. Cooney,"CEO,Affinity Bank""""",n/a,2022
"Affinity Bancshares,Inc.""""",Director & Chairman,"William D. Fortson,Jr.""""","Owner,Ginn Motor Company""""",Ginn Motor Company,2022
"Affinity Bancshares,Inc.""""",Director,Marshall L. Ginn,"Associate Broker,RE/MAX""""",RE/MAX Agents Realty,2022
"Affinity Bancshares,Inc.""""",Director,Bob W. Richardson,Pharmacist (Retired)/Owner,People's Drug Store & Taziki's Mediterranean Café,2022
"Affinity Bancshares,Inc.""""",Director,Robin Reich,"President,Reich Dental Center""""",Reich Dental Center,2022
"Affinity Bancshares,Inc.""""",Director,Howard G. Roberts,"President(Retired),FNB Bank Covington""","GA"",FNB Bank Covington","GA"",2022"""
"Affinity Bancshares,Inc.""""",Director,Mark Ross,"Owner,Right at Home""""",Right at Home,2022
"Affinity Bancshares,Inc.""""",Director,Edward P. Stone,"President/Chief Executive Officer,Longleaf Hospice""""",Longleaf Hospice,2022
"Affinity Bancshares,Inc.""""",Senior Vice President Chief Financial Officer,Brandi Pajot,"Senior Vice President Chief Financial Officer,Affinity Bank""""",Affinity Bank,2022
"Affinity Bancshares,Inc.""""",Shareholder,Kenneth R. Lehman,n/a,n/a,2022
"Affinity Bancshares,Inc.""""",Director & CEO,Edward J. Cooney,CEO,Affinity Bank,2023
"Affinity Bancshares,Inc.""""",Director & Chairman,"William D. Fortson,Jr.""""",Owner,Ginn Motor Company,2023
"Affinity Bancshares,Inc.""""",Director,Marshall L. Ginn,Associate Broker,RE/MAX Agents Realty,2023
"Affinity Bancshares,Inc.""""",Director,Bob W. Richardson,Pharmacist (Retired)/Owner,People's Drug Store & Taziki's Mediterranean Café,2023
"Affinity Bancshares,Inc.""""",Director,Robin Reich,President,Reich Dental Center,2023
"Affinity Bancshares,Inc.""""",Director,Howard G. Roberts,President(Retired),"FNB Bank Covington,GA""""",2023
"Affinity Bancshares,Inc.""""",Director,"Mark Ross,",Owner,Right at Home Healthcare,2023
"Affinity Bancshares,Inc.""""",Director,Edward P. Stone,President/Chief Executive Officer,Longleaf Hospice,2023
"Affinity Bancshares,Inc.""""",Senior Vice President Chief Financial Officer,Brandi Pajot,Senior Vice President,Affinity Bank,2023
"Affinity Bancshares,Inc.""""",Shareholder,Kenneth R. Lehman,n/a,n/a,2023
"Affinity Bancshares,Inc.""""",Shareholder,Alliance Bernstein L.C.,n/a,n/a,2023
"Alamerica BancCorp,Inc.""""",Chairman of the Board of Directors,Donald V. Watkins,None,"Donald V. Watkins,PC 100%""""",2015
"Alamerica BancCorp,Inc.""""",Director & President/CEO,Lawrence R. Tate,Director,n/a,2015
"Alamerica BancCorp,Inc.""""",n/a,Lawrence R. Tate,President/CEO,n/a,2015
"Alamerica BancCorp,Inc.""""",n/a,Lawrence R. Tate,Chairman of the Board,n/a,2015
"Alamerica BancCorp,Inc.""""",Shareholder,Clarissa B. Harms,None,n/a,2015
"Alamerica BancCorp,Inc.""""",Director,Kenneth L. Thomas,Director,n/a,2015
"Alamerica BancCorp,Inc.""""",Director,Mike C. Weaver,President,Mike Weaver & Associates - 100%,2015
"Alamerica BancCorp,Inc.""""",Director,Matt Rockett,Member,"Chartwell Partners,LLC -51%""""",2015
"Alamerica BancCorp,Inc.""""",n/a,Matt Rockett,Managing Member,"Saxon Investments,LLC 100%""""",2015
"Alamerica BancCorp,Inc.""""",Secretary/Treasurer,Kent McGriff,n/a,n/a,2015
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Donald V. Watkins,PC-100%""""",2016
"Alamerica BancCorp,Inc.""""",Director & President/CEO,Lawrence R. Tate,Alamerica Bank Director President/CEO,n/a,2016
"Alamerica BancCorp,Inc.""""",n/a,Clarissa B. Harms,n/a,n/a,2016
"Alamerica BancCorp,Inc.""""",Director,Kenneth L. Thomas,Alamerica Bank Director,n/a,2016
"Alamerica BancCorp,Inc.""""",Director,Mike C. Weaver,Alamerica Bank Chairman of the Board,n/a,2016
"Alamerica BancCorp,Inc.""""",Director,Matt Rockett,Alamerica Bank Director,"Chartwell Partners,LLC-51%""""",2016
"Alamerica BancCorp,Inc.""""",Secretary/Treasurer,Kent McGriff,Alamerica Bank Senior VP/CFO,n/a,2016
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Donald V. Watkins,PC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,First Highland Group,2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,Second Highland Group,2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Nabirm Global,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"W.S. Aviation,LLC (inactive)""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"The Snell Group,LLC (inactive/dissolved)""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Watkins Aviation,LLC (inactive)""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Gibraltar Entertainment International,LLC (inactive)""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada Resource Group and Affiliates,including but not limited to: *""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,Controlled Environmental Systems Corp.,2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada OxyNol,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada OxyNol US-1,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Pencor-Masada OxyNol,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,Pencor Orange Corp.,2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Watkins Pencor,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"OxyNol,US-1""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"W2E Resources,S.A.""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"OxyNol Solutions,Ltd.""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada Clean Earth Solutions-Asia,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada Clean Earth Solutions-Saudi Arabia,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada-Ecuador International Energy,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"GDA Energy International,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada Clean Earth Solutions-South Korea,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Coberal Energy International,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada Energy International-SL,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada-South Africa Energy International,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada Oxynol-South Africa Energy International II,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada-Haiti International Energy,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada-Clean Earth Solutions-Zimbabwe,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada Clean Earth Solutions-Turkey,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada-WS International Energy,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,"Masada-TCJC International Energy,LLC""""",2017
"Alamerica BancCorp,Inc.""""",Director & President/CEO,Lawrence R. Tate,Director,Alamerica Bank,2017
"Alamerica BancCorp,Inc.""""",Shareholder,Clarissa B. Harms,None,n/a,2017
"Alamerica BancCorp,Inc.""""",Director,Kenneth L. Thomas,Director,Alamerica Bank,2017
"Alamerica BancCorp,Inc.""""",Director,Mike C. Weaver,President,Alamerica Bank,2017
"Alamerica BancCorp,Inc.""""",Director,Matt Rockett,Director,Alamerica Bank,2017
"Alamerica BancCorp,Inc.""""",Director,Matt Rockett,Executive Vice President/CLO,n/a,2017
"Alamerica BancCorp,Inc.""""",Secretary/Treasurer,Tom Healan,Senior VP/CFO,Alamerica Bank,2017
"Alamerica BancCorp,Inc.""""",Director,Donald V. Watkins,None,Information Unavailable,2018
"Alamerica BancCorp,Inc.""""",Director & President/CEO,Lawrence R. Tate,Director President/CEO,Alamerica Bank,2018
"Alamerica BancCorp,Inc.""""",Shareholder,Clarissa B. Harms,None,n/a,2018
"Alamerica BancCorp,Inc.""""",Shareholder,Kenneth L. Thomas,None,n/a,2018
"Alamerica BancCorp,Inc.""""",Director,Mike C. Weaver,Chairman of the Board,Alamerica Bank,2018
"Alamerica BancCorp,Inc.""""",Director,Jacqueline Anderson Smith,Director,Alamerica Bank,2018
"Alamerica BancCorp,Inc.""""",Secretary/Treasurer,Kent McGriff,Senior VP/CFO,Alamerica Bank,2018
"Alamerica BancCorp,Inc.""""",Shareholder,Donald V. Watkins,None,Information Unavailable,2019
"Alamerica BancCorp,Inc.""""",Director & President/CEO,Lawrence R. Tate,Director President/CEO,n/a,2019
"Alamerica BancCorp,Inc.""""",Shareholder,Clarissa B. Harms,None,n/a,2019
"Alamerica BancCorp,Inc.""""",Shareholder,Kenneth L. Thomas,None,n/a,2019
"Alamerica BancCorp,Inc.""""",Director,Mike C. Weaver,Chairman of the Board,Mike Weaver & Associates - 100%,2019
"Alamerica BancCorp,Inc.""""",Director,Jacqueline Anderson Smith,Director,n/a,2019
"Alamerica BancCorp,Inc.""""",Secretary/Treasurer,Kent McGriff,Senior VP/CFO,n/a,2019
"Alamerica BancCorp,Inc.""""",Shareholder,Donald V. Watkins,None,n/a,2020
"Alamerica BancCorp,Inc.""""",Shareholder,Lawrence R. Tate,Director,Alamerica Bank,2020
"Alamerica BancCorp,Inc.""""",Shareholder,Clarissa B. Harms,None,n/a,2020
"Alamerica BancCorp,Inc.""""",Shareholder,Kenneth L. Thomas,None,n/a,2020
"Alamerica BancCorp,Inc.""""",Director,Jacqueline Anderson Smith,Board Chair,Alamerica Bank,2020
"Alamerica BancCorp,Inc.""""",Secretary/Treasurer,Kent McGriff,Senior VP/CFO,Alamerica Bank,2020
"Alamerica BancCorp,Inc.""""",Shareholder,Donald V. Watkins,None,Information Unavailable,2021
"Alamerica BancCorp,Inc.""""",Shareholder,Lawrence R. Tate,None,n/a,2021
"Alamerica BancCorp,Inc.""""",Shareholder,Clarissa B. Harms,None,n/a,2021
"Alamerica BancCorp,Inc.""""",Shareholder,Kenneth L. Thomas,None,AL State University,2021
"Alamerica BancCorp,Inc.""""",Director,Jacqueline Anderson-Smith,Board Chair,Alamerica Bank,2021
"Alamerica BancCorp,Inc.""""",Secretary/Treasurer,Kent McGriff,Alamerica Bank Senior VP/CFO,n/a,2021
